id,system_name,body_name,material_name,hotspot_count,scan_date,system_address,body_id,x_coord,y_coord,z_coord,coord_source
5041,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 12 B Ring,Bromellite,1,2024-04-21T10:05:49Z,357992043314,26,-457.71875,-260.15625,471.21875,visited_systems
5042,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 12 B Ring,Grandidierite,1,2024-04-21T10:05:49Z,357992043314,26,-457.71875,-260.15625,471.21875,visited_systems
5043,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 12 B Ring,Void Opal,1,2024-04-21T10:05:49Z,357992043314,26,-457.71875,-260.15625,471.21875,visited_systems
5044,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 12 A Ring,Musgravite,1,2024-04-21T10:06:01Z,357992043314,25,-457.71875,-260.15625,471.21875,visited_systems
5045,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 13 B Ring,Alexandrite,4,2024-04-21T10:08:21Z,357992043314,36,-457.71875,-260.15625,471.21875,visited_systems
5046,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 13 B Ring,Benitoite,1,2024-04-21T10:08:21Z,357992043314,36,-457.71875,-260.15625,471.21875,visited_systems
5047,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 13 B Ring,Musgravite,1,2024-04-21T10:08:21Z,357992043314,36,-457.71875,-260.15625,471.21875,visited_systems
5048,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 13 B Ring,Monazite,1,2024-04-21T10:08:21Z,357992043314,36,-457.71875,-260.15625,471.21875,visited_systems
5049,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 13 A Ring,Serendibite,1,2024-04-21T10:08:26Z,357992043314,35,-457.71875,-260.15625,471.21875,visited_systems
5050,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 13 A Ring,Monazite,1,2024-04-21T10:08:26Z,357992043314,35,-457.71875,-260.15625,471.21875,visited_systems
5051,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 13 A Ring,Painite,3,2024-04-21T10:08:26Z,357992043314,35,-457.71875,-260.15625,471.21875,visited_systems
5052,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 13 A Ring,Platinum,1,2024-04-21T10:08:26Z,357992043314,35,-457.71875,-260.15625,471.21875,visited_systems
5155,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 10 B Ring,Grandidierite,2,2024-04-21T15:51:57Z,357992043314,19,-457.71875,-260.15625,471.21875,visited_systems
5156,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 10 B Ring,Void Opal,2,2024-04-21T15:51:57Z,357992043314,19,-457.71875,-260.15625,471.21875,visited_systems
5157,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 10 B Ring,Low Temp. Diamonds,2,2024-04-21T15:51:57Z,357992043314,19,-457.71875,-260.15625,471.21875,visited_systems
5158,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 10 B Ring,Tritium,1,2024-04-21T15:51:57Z,357992043314,19,-457.71875,-260.15625,471.21875,visited_systems
5159,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 10 B Ring,Bromellite,1,2024-04-21T15:51:57Z,357992043314,19,-457.71875,-260.15625,471.21875,visited_systems
5160,Col 359 Sector PX-K c8-1,Col 359 Sector PX-K c8-1 10 A Ring,Alexandrite,1,2024-04-21T15:51:57Z,357992043314,18,-457.71875,-260.15625,471.21875,visited_systems
5193,Col 359 Sector RJ-H c10-5,Col 359 Sector RJ-H c10-5 1 A Ring,Serendibite,2,2024-04-24T11:13:55Z,1457101017922,19,-673.5,-245.3125,545.625,visited_systems
5194,Col 359 Sector RJ-H c10-5,Col 359 Sector RJ-H c10-5 1 A Ring,Alexandrite,1,2024-04-24T11:13:55Z,1457101017922,19,-673.5,-245.3125,545.625,visited_systems
5195,Col 359 Sector RJ-H c10-5,Col 359 Sector RJ-H c10-5 1 A Ring,Benitoite,4,2024-04-24T11:13:55Z,1457101017922,19,-673.5,-245.3125,545.625,visited_systems
5196,Col 359 Sector RJ-H c10-5,Col 359 Sector RJ-H c10-5 1 A Ring,Monazite,3,2024-04-24T11:13:55Z,1457101017922,19,-673.5,-245.3125,545.625,visited_systems
5197,Swoiwns YA-S c6-4,Swoiwns YA-S c6-4 2 B Ring,Low Temp. Diamonds,3,2024-04-24T11:49:31Z,1182223012666,13,-696.75,-372.1875,508.65625,visited_systems
5198,Swoiwns YA-S c6-4,Swoiwns YA-S c6-4 2 B Ring,Tritium,1,2024-04-24T11:49:31Z,1182223012666,13,-696.75,-372.1875,508.65625,visited_systems
5199,Swoiwns YA-S c6-4,Swoiwns YA-S c6-4 2 B Ring,Bromellite,2,2024-04-24T11:49:31Z,1182223012666,13,-696.75,-372.1875,508.65625,visited_systems
5200,Swoiwns YA-S c6-4,Swoiwns YA-S c6-4 2 B Ring,Alexandrite,5,2024-04-24T11:49:31Z,1182223012666,13,-696.75,-372.1875,508.65625,visited_systems
5201,Swoiwns YA-S c6-4,Swoiwns YA-S c6-4 2 A Ring,Painite,1,2024-04-24T11:49:33Z,1182223012666,12,-696.75,-372.1875,508.65625,visited_systems
5208,Swoiwns HM-S c5-1,Swoiwns HM-S c5-1 1 A Ring,Serendibite,1,2024-04-24T16:02:27Z,357521953586,6,-706.15625,-652.09375,474.59375,visited_systems
5209,Swoiwns HM-S c5-1,Swoiwns HM-S c5-1 1 A Ring,Alexandrite,1,2024-04-24T16:02:27Z,357521953586,6,-706.15625,-652.09375,474.59375,visited_systems
5210,Swoiwns HM-S c5-1,Swoiwns HM-S c5-1 1 A Ring,Benitoite,1,2024-04-24T16:02:27Z,357521953586,6,-706.15625,-652.09375,474.59375,visited_systems
5213,Swoiwns ON-Q c6-4,Swoiwns ON-Q c6-4 2 A Ring,Monazite,1,2024-04-24T16:44:18Z,1182222750522,13,-692.75,-675.15625,495.9375,visited_systems
5216,Swoiwns ON-Q c6-4,Swoiwns ON-Q c6-4 1 A Ring,Alexandrite,1,2024-04-24T17:10:33Z,1182222750522,6,-692.75,-675.15625,495.9375,visited_systems
5221,Swoiwns WE-J b12-0,Swoiwns WE-J b12-0 1 A Ring,Low Temp. Diamonds,1,2024-04-24T17:45:32Z,662093964905,7,-646.03125,-646.1875,478.125,visited_systems
5222,Swoiwns WE-J b12-0,Swoiwns WE-J b12-0 1 A Ring,Void Opal,1,2024-04-24T17:45:32Z,662093964905,7,-646.03125,-646.1875,478.125,visited_systems
5223,Swoiwns WE-J b12-0,Swoiwns WE-J b12-0 1 A Ring,Tritium,1,2024-04-24T17:45:32Z,662093964905,7,-646.03125,-646.1875,478.125,visited_systems
5224,Swoiwns WE-J b12-0,Swoiwns WE-J b12-0 1 A Ring,Bromellite,1,2024-04-24T17:45:32Z,662093964905,7,-646.03125,-646.1875,478.125,visited_systems
5225,Swoiwns WE-J b12-0,Swoiwns WE-J b12-0 3 B Ring,Void Opal,1,2024-04-24T17:50:22Z,662093964905,16,-646.03125,-646.1875,478.125,visited_systems
5234,Swoiwns NB-X b5-0,Swoiwns NB-X b5-0 6 B Ring,Low Temp. Diamonds,1,2024-04-25T11:02:51Z,664510408241,24,-474.84375,-500.46875,352.25,visited_systems
5235,Swoiwns NB-X b5-0,Swoiwns NB-X b5-0 6 B Ring,Alexandrite,1,2024-04-25T11:02:51Z,664510408241,24,-474.84375,-500.46875,352.25,visited_systems
5246,Synuefai ME-C c28-3,Synuefai ME-C c28-3 A 7 A Ring,Serendibite,6,2024-04-25T16:54:57Z,908150182642,28,-212.625,-662.4375,163.40625,visited_systems
5247,Synuefai ME-C c28-3,Synuefai ME-C c28-3 A 7 A Ring,Alexandrite,4,2024-04-25T16:54:57Z,908150182642,28,-212.625,-662.4375,163.40625,visited_systems
5248,Synuefai ME-C c28-3,Synuefai ME-C c28-3 A 7 A Ring,Benitoite,6,2024-04-25T16:54:57Z,908150182642,28,-212.625,-662.4375,163.40625,visited_systems
5249,Synuefai ME-C c28-3,Synuefai ME-C c28-3 A 7 A Ring,Monazite,3,2024-04-25T16:54:57Z,908150182642,28,-212.625,-662.4375,163.40625,visited_systems
5250,Synuefai ME-C c28-3,Synuefai ME-C c28-3 A 7 A Ring,Musgravite,4,2024-04-25T16:54:57Z,908150182642,28,-212.625,-662.4375,163.40625,visited_systems
5301,Col 285 Sector AL-O d6-68,Col 285 Sector AL-O d6-68 3 A Ring,Monazite,1,2024-04-30T08:10:58Z,2346973137275,21,109.6875,-16.4375,135.6875,visited_systems
5427,Col 285 Sector AL-O d6-131,Col 285 Sector AL-O d6-131 3 A Ring,Benitoite,1,2024-05-05T15:29:09Z,4511636654459,5,118.5,-15.90625,145.25,visited_systems
5428,Col 285 Sector AL-O d6-131,Col 285 Sector AL-O d6-131 3 A Ring,Monazite,1,2024-05-05T15:29:09Z,4511636654459,5,118.5,-15.90625,145.25,visited_systems
5429,Col 285 Sector AL-O d6-131,Col 285 Sector AL-O d6-131 5 A Ring,Painite,1,2024-05-05T15:39:22Z,4511636654459,33,118.5,-15.90625,145.25,visited_systems
5430,Col 285 Sector AL-O d6-131,Col 285 Sector AL-O d6-131 6 B Ring,Serendibite,1,2024-05-05T16:22:54Z,4511636654459,38,118.5,-15.90625,145.25,visited_systems
5431,Col 285 Sector AL-O d6-131,Col 285 Sector AL-O d6-131 6 A Ring,Alexandrite,1,2024-05-05T16:23:29Z,4511636654459,37,118.5,-15.90625,145.25,visited_systems
5516,HIP 77779,HIP 77779 ABCDE 1 A Ring,Serendibite,4,2024-05-06T18:48:33Z,1591058893179,14,113.75,-15.34375,161.0625,visited_systems
5517,HIP 77779,HIP 77779 ABCDE 1 A Ring,Alexandrite,3,2024-05-06T18:48:33Z,1591058893179,14,113.75,-15.34375,161.0625,visited_systems
5518,HIP 77779,HIP 77779 ABCDE 1 A Ring,Benitoite,4,2024-05-06T18:48:33Z,1591058893179,14,113.75,-15.34375,161.0625,visited_systems
5519,HIP 77779,HIP 77779 ABCDE 1 A Ring,Monazite,3,2024-05-06T18:48:33Z,1591058893179,14,113.75,-15.34375,161.0625,visited_systems
5520,HIP 77779,HIP 77779 ABCDE 1 A Ring,Musgravite,1,2024-05-06T18:48:33Z,1591058893179,14,113.75,-15.34375,161.0625,visited_systems
5546,HIP 79315,HIP 79315 A 11 A Ring,Bromellite,4,2024-05-06T19:05:50Z,672028173785,21,90.53125,-19.75,132.0,visited_systems
5547,HIP 79315,HIP 79315 A 11 A Ring,Alexandrite,2,2024-05-06T19:05:50Z,672028173785,21,90.53125,-19.75,132.0,visited_systems
5548,Scorpii Sector NC-V b2-6,Scorpii Sector NC-V b2-6 4 B Ring,tritium,2,2024-05-06T19:12:21Z,13866167707097,27,92.0625,-19.8125,129.71875,visited_systems
5549,Scorpii Sector NC-V b2-6,Scorpii Sector NC-V b2-6 4 B Ring,Alexandrite,3,2024-05-06T19:12:21Z,13866167707097,27,92.0625,-19.8125,129.71875,visited_systems
5550,Scorpii Sector NC-V b2-6,Scorpii Sector NC-V b2-6 4 B Ring,Grandidierite,1,2024-05-06T19:12:21Z,13866167707097,27,92.0625,-19.8125,129.71875,visited_systems
5551,Scorpii Sector NC-V b2-6,Scorpii Sector NC-V b2-6 4 B Ring,Low Temp. Diamonds,3,2024-05-06T19:12:21Z,13866167707097,27,92.0625,-19.8125,129.71875,visited_systems
5752,HIP 79735,HIP 79735 AB 3 B Ring,Alexandrite,1,2024-05-09T16:07:47Z,83986715370,23,93.875,-29.40625,123.25,visited_systems
5753,HIP 79735,HIP 79735 AB 3 B Ring,Benitoite,2,2024-05-09T16:07:47Z,83986715370,23,93.875,-29.40625,123.25,visited_systems
5754,HIP 79735,HIP 79735 AB 3 B Ring,Monazite,1,2024-05-09T16:07:47Z,83986715370,23,93.875,-29.40625,123.25,visited_systems
5755,HIP 79735,HIP 79735 AB 5 A Ring,Platinum,1,2024-05-09T16:09:49Z,83986715370,31,93.875,-29.40625,123.25,visited_systems
5756,HIP 79735,HIP 79735 AB 5 A Ring,Painite,1,2024-05-09T16:09:49Z,83986715370,31,93.875,-29.40625,123.25,visited_systems
5757,HIP 79735,HIP 79735 AB 5 B Ring,Serendibite,3,2024-05-09T16:09:59Z,83986715370,32,93.875,-29.40625,123.25,visited_systems
5758,HIP 79735,HIP 79735 AB 5 B Ring,Benitoite,2,2024-05-09T16:09:59Z,83986715370,32,93.875,-29.40625,123.25,visited_systems
5759,HIP 79735,HIP 79735 AB 5 B Ring,Monazite,1,2024-05-09T16:09:59Z,83986715370,32,93.875,-29.40625,123.25,visited_systems
5760,HIP 79735,HIP 79735 AB 5 B Ring,Musgravite,1,2024-05-09T16:09:59Z,83986715370,32,93.875,-29.40625,123.25,visited_systems
5761,HIP 79735,HIP 79735 AB 4 A Ring,Grandidierite,2,2024-05-09T16:17:33Z,83986715370,25,93.875,-29.40625,123.25,visited_systems
5762,HIP 79735,HIP 79735 AB 4 A Ring,Void Opal,1,2024-05-09T16:17:33Z,83986715370,25,93.875,-29.40625,123.25,visited_systems
5763,HIP 79735,HIP 79735 AB 4 A Ring,Low Temp. Diamonds,1,2024-05-09T16:17:33Z,83986715370,25,93.875,-29.40625,123.25,visited_systems
5764,HIP 79735,HIP 79735 AB 4 A Ring,tritium,2,2024-05-09T16:17:33Z,83986715370,25,93.875,-29.40625,123.25,visited_systems
5765,HIP 79735,HIP 79735 AB 4 A Ring,Bromellite,1,2024-05-09T16:17:33Z,83986715370,25,93.875,-29.40625,123.25,visited_systems
5766,HIP 79735,HIP 79735 C 4 A Ring,Alexandrite,2,2024-05-09T16:21:21Z,83986715370,47,93.875,-29.40625,123.25,visited_systems
5767,HIP 79735,HIP 79735 C 4 A Ring,Grandidierite,3,2024-05-09T16:21:21Z,83986715370,47,93.875,-29.40625,123.25,visited_systems
5768,HIP 79735,HIP 79735 C 4 A Ring,Low Temp. Diamonds,3,2024-05-09T16:21:21Z,83986715370,47,93.875,-29.40625,123.25,visited_systems
5769,HIP 79735,HIP 79735 C 4 A Ring,Void Opal,1,2024-05-09T16:21:21Z,83986715370,47,93.875,-29.40625,123.25,visited_systems
5770,Shen Yi,Shen Yi ABC 1 B Ring,Serendibite,4,2024-05-09T16:33:57Z,7780568142570,11,71.59375,-14.90625,106.96875,visited_systems
5771,Shen Yi,Shen Yi ABC 1 B Ring,Rhodplumsite,2,2024-05-09T16:33:57Z,7780568142570,11,71.59375,-14.90625,106.96875,visited_systems
5772,Shen Yi,Shen Yi ABC 1 B Ring,Monazite,4,2024-05-09T16:33:57Z,7780568142570,11,71.59375,-14.90625,106.96875,visited_systems
5773,Shen Yi,Shen Yi ABC 1 B Ring,Painite,3,2024-05-09T16:33:57Z,7780568142570,11,71.59375,-14.90625,106.96875,visited_systems
5774,Shen Yi,Shen Yi ABC 1 B Ring,Platinum,6,2024-05-09T16:33:57Z,7780568142570,11,71.59375,-14.90625,106.96875,visited_systems
5775,Shen Yi,Shen Yi ABC 1 A Ring,Serendibite,1,2024-05-09T16:33:59Z,7780568142570,10,71.59375,-14.90625,106.96875,visited_systems
5776,Shen Yi,Shen Yi ABC 1 A Ring,Rhodplumsite,2,2024-05-09T16:33:59Z,7780568142570,10,71.59375,-14.90625,106.96875,visited_systems
5777,Shen Yi,Shen Yi ABC 1 A Ring,Monazite,1,2024-05-09T16:33:59Z,7780568142570,10,71.59375,-14.90625,106.96875,visited_systems
5778,Shen Yi,Shen Yi ABC 1 A Ring,Painite,2,2024-05-09T16:33:59Z,7780568142570,10,71.59375,-14.90625,106.96875,visited_systems
5779,Shen Yi,Shen Yi ABC 1 A Ring,Platinum,1,2024-05-09T16:33:59Z,7780568142570,10,71.59375,-14.90625,106.96875,visited_systems
5780,Crucis Sector XU-P b5-7,Crucis Sector XU-P b5-7 3 A Ring,Bromellite,1,2024-05-09T16:49:03Z,16065190962641,15,75.59375,-16.53125,95.375,visited_systems
5868,LHS 6128,LHS 6128 3 B Ring,Grandidierite,1,2024-05-11T08:37:28Z,2869709383065,23,-14.4375,18.3125,-29.28125,visited_systems
5869,LHS 6128,LHS 6128 3 A Ring,Alexandrite,1,2024-05-11T08:37:31Z,2869709383065,22,-14.4375,18.3125,-29.28125,visited_systems
5870,LHS 6128,LHS 6128 3 A Ring,Musgravite,1,2024-05-11T08:37:31Z,2869709383065,22,-14.4375,18.3125,-29.28125,visited_systems
5871,V886 Centauri,V886 Centauri 5 B Ring,Benitoite,1,2024-05-11T08:44:40Z,2931071912299,27,45.15625,12.125,26.96875,visited_systems
6048,Col 285 Sector XF-N c7-20,Col 285 Sector XF-N c7-20 A 8 B Ring,Alexandrite,1,2024-05-13T16:01:22Z,5581142233802,16,-163.0625,14.03125,-64.5625,visited_systems
6049,Col 285 Sector XF-N c7-20,Col 285 Sector XF-N c7-20 A 9 A Ring,Painite,1,2024-05-13T16:08:56Z,5581142233802,18,-163.0625,14.03125,-64.5625,visited_systems
6050,Col 285 Sector XF-N c7-20,Col 285 Sector XF-N c7-20 A 9 B Ring,Void Opal,1,2024-05-13T16:08:58Z,5581142233802,19,-163.0625,14.03125,-64.5625,visited_systems
6051,Col 285 Sector XF-N c7-20,Col 285 Sector XF-N c7-20 A 9 B Ring,tritium,1,2024-05-13T16:08:58Z,5581142233802,19,-163.0625,14.03125,-64.5625,visited_systems
6052,Col 285 Sector XF-N c7-20,Col 285 Sector XF-N c7-20 A 9 B Ring,Alexandrite,1,2024-05-13T16:08:58Z,5581142233802,19,-163.0625,14.03125,-64.5625,visited_systems
6053,Col 285 Sector XF-N c7-20,Col 285 Sector XF-N c7-20 A 10 A Ring,Low Temp. Diamonds,1,2024-05-13T16:23:07Z,5581142233802,21,-163.0625,14.03125,-64.5625,visited_systems
6054,Col 285 Sector XF-N c7-20,Col 285 Sector XF-N c7-20 A 10 A Ring,Void Opal,1,2024-05-13T16:23:07Z,5581142233802,21,-163.0625,14.03125,-64.5625,visited_systems
6055,Col 285 Sector XF-N c7-20,Col 285 Sector XF-N c7-20 A 10 A Ring,tritium,1,2024-05-13T16:23:07Z,5581142233802,21,-163.0625,14.03125,-64.5625,visited_systems
6056,Col 285 Sector KS-T d3-120,Col 285 Sector KS-T d3-120 1 A Ring,Serendibite,2,2024-05-14T15:07:15Z,4133612423523,7,-161.90625,10.28125,-56.65625,visited_systems
6057,Col 285 Sector KS-T d3-120,Col 285 Sector KS-T d3-120 1 A Ring,Alexandrite,2,2024-05-14T15:07:15Z,4133612423523,7,-161.90625,10.28125,-56.65625,visited_systems
6058,Col 285 Sector KS-T d3-120,Col 285 Sector KS-T d3-120 1 A Ring,Monazite,3,2024-05-14T15:07:15Z,4133612423523,7,-161.90625,10.28125,-56.65625,visited_systems
6068,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 1 B Ring,Low Temp. Diamonds,4,2024-05-16T10:02:32Z,2867293463961,16,-185.625,16.71875,-40.78125,visited_systems
6069,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 1 B Ring,Void Opal,1,2024-05-16T10:02:32Z,2867293463961,16,-185.625,16.71875,-40.78125,visited_systems
6070,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 1 B Ring,Tritium,3,2024-05-16T10:02:32Z,2867293463961,16,-185.625,16.71875,-40.78125,visited_systems
6071,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 1 B Ring,Bromellite,1,2024-05-16T10:02:32Z,2867293463961,16,-185.625,16.71875,-40.78125,visited_systems
6072,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 1 B Ring,Alexandrite,1,2024-05-16T10:02:32Z,2867293463961,16,-185.625,16.71875,-40.78125,visited_systems
6073,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 1 A Ring,Serendibite,1,2024-05-16T10:02:36Z,2867293463961,15,-185.625,16.71875,-40.78125,visited_systems
6074,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 1 A Ring,Alexandrite,1,2024-05-16T10:02:36Z,2867293463961,15,-185.625,16.71875,-40.78125,visited_systems
6075,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 1 A Ring,Musgravite,2,2024-05-16T10:02:36Z,2867293463961,15,-185.625,16.71875,-40.78125,visited_systems
6076,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 2 B Ring,Void Opal,1,2024-05-16T10:08:44Z,2867293463961,29,-185.625,16.71875,-40.78125,visited_systems
6077,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 2 B Ring,Tritium,1,2024-05-16T10:08:44Z,2867293463961,29,-185.625,16.71875,-40.78125,visited_systems
6078,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 2 A Ring,Serendibite,2,2024-05-16T10:08:55Z,2867293463961,28,-185.625,16.71875,-40.78125,visited_systems
6079,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 2 A Ring,Alexandrite,4,2024-05-16T10:08:55Z,2867293463961,28,-185.625,16.71875,-40.78125,visited_systems
6080,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 2 A Ring,Benitoite,2,2024-05-16T10:08:55Z,2867293463961,28,-185.625,16.71875,-40.78125,visited_systems
6081,Col 285 Sector RQ-A b15-1,Col 285 Sector RQ-A b15-1 AB 2 A Ring,Musgravite,1,2024-05-16T10:08:55Z,2867293463961,28,-185.625,16.71875,-40.78125,visited_systems
6140,Col 285 Sector UE-G c11-19,Col 285 Sector UE-G c11-19 4 A Ring,Monazite,1,2024-05-18T11:05:17Z,5306734088938,18,120.3125,-19.25,127.34375,visited_systems
6141,Col 285 Sector UE-G c11-19,Col 285 Sector UE-G c11-19 4 A Ring,Musgravite,4,2024-05-18T11:05:17Z,5306734088938,18,120.3125,-19.25,127.34375,visited_systems
6142,Col 285 Sector UE-G c11-19,Col 285 Sector UE-G c11-19 4 B Ring,Serendibite,1,2024-05-18T15:17:24Z,5306734088938,19,120.3125,-19.25,127.34375,visited_systems
6143,Col 285 Sector UE-G c11-19,Col 285 Sector UE-G c11-19 4 B Ring,Alexandrite,2,2024-05-18T15:17:24Z,5306734088938,19,120.3125,-19.25,127.34375,visited_systems
6154,Col 285 Sector AL-O d6-137,Col 285 Sector AL-O d6-137 A 6 A Ring,Serendibite,2,2024-05-19T12:10:13Z,4717795084667,39,133.34375,-11.84375,144.75,visited_systems
6155,Col 285 Sector AL-O d6-137,Col 285 Sector AL-O d6-137 A 6 A Ring,Alexandrite,4,2024-05-19T12:10:13Z,4717795084667,39,133.34375,-11.84375,144.75,visited_systems
6156,Col 285 Sector AL-O d6-137,Col 285 Sector AL-O d6-137 A 6 A Ring,Benitoite,2,2024-05-19T12:10:13Z,4717795084667,39,133.34375,-11.84375,144.75,visited_systems
6157,Col 285 Sector AL-O d6-137,Col 285 Sector AL-O d6-137 A 6 A Ring,Musgravite,1,2024-05-19T12:10:13Z,4717795084667,39,133.34375,-11.84375,144.75,visited_systems
6158,Col 285 Sector AL-O d6-137,Col 285 Sector AL-O d6-137 A 6 A Ring,Monazite,1,2024-05-19T12:10:13Z,4717795084667,39,133.34375,-11.84375,144.75,visited_systems
6167,HIP 77818,HIP 77818 4 B Ring,Serendibite,1,2024-05-19T18:22:38Z,2140814707059,26,96.03125,-17.625,128.96875,visited_systems
6168,HIP 77818,HIP 77818 4 B Ring,Benitoite,1,2024-05-19T18:22:38Z,2140814707059,26,96.03125,-17.625,128.96875,visited_systems
6169,HIP 77818,HIP 77818 4 B Ring,Musgravite,1,2024-05-19T18:22:38Z,2140814707059,26,96.03125,-17.625,128.96875,visited_systems
6170,HIP 77818,HIP 77818 4 A Ring,Serendibite,1,2024-05-19T18:22:38Z,2140814707059,25,96.03125,-17.625,128.96875,visited_systems
6171,HIP 77818,HIP 77818 4 A Ring,Alexandrite,3,2024-05-19T18:22:38Z,2140814707059,25,96.03125,-17.625,128.96875,visited_systems
6172,HIP 77818,HIP 77818 4 A Ring,Benitoite,3,2024-05-19T18:22:38Z,2140814707059,25,96.03125,-17.625,128.96875,visited_systems
6173,HIP 77818,HIP 77818 4 A Ring,Monazite,1,2024-05-19T18:22:38Z,2140814707059,25,96.03125,-17.625,128.96875,visited_systems
6174,HIP 77818,HIP 77818 4 A Ring,Musgravite,1,2024-05-19T18:22:38Z,2140814707059,25,96.03125,-17.625,128.96875,visited_systems
6302,Col 285 Sector UE-G c11-20,Col 285 Sector UE-G c11-20 ABC 1 A Ring,Serendibite,1,2024-05-25T22:39:17Z,5581611995882,17,124.0625,-17.78125,126.40625,visited_systems
6303,Col 285 Sector UE-G c11-20,Col 285 Sector UE-G c11-20 ABC 1 A Ring,Alexandrite,1,2024-05-25T22:39:17Z,5581611995882,17,124.0625,-17.78125,126.40625,visited_systems
6304,Col 285 Sector UE-G c11-20,Col 285 Sector UE-G c11-20 ABC 1 A Ring,Musgravite,4,2024-05-25T22:39:17Z,5581611995882,17,124.0625,-17.78125,126.40625,visited_systems
6305,Col 285 Sector UE-G c11-20,Col 285 Sector UE-G c11-20 ABC 1 A Ring,Monazite,1,2024-05-25T22:39:17Z,5581611995882,17,124.0625,-17.78125,126.40625,visited_systems
6316,Col 285 Sector UY-I c9-12,Col 285 Sector UY-I c9-12 3 B Ring,Monazite,1,2024-05-26T00:40:56Z,3382588609242,17,131.9375,-185.0,41.625,visited_systems
6317,Col 285 Sector UY-I c9-12,Col 285 Sector UY-I c9-12 3 B Ring,Musgravite,1,2024-05-26T00:40:56Z,3382588609242,17,131.9375,-185.0,41.625,visited_systems
6320,Col 285 Sector UY-I c9-12,Col 285 Sector UY-I c9-12 3 A Ring,Rhodplumsite,1,2024-05-26T01:04:51Z,3382588609242,16,131.9375,-185.0,41.625,visited_systems
6321,Col 285 Sector UY-I c9-12,Col 285 Sector UY-I c9-12 3 A Ring,Painite,2,2024-05-26T01:04:51Z,3382588609242,16,131.9375,-185.0,41.625,visited_systems
6603,Hou Yangk,Hou Yangk 2 A Ring,Serendibite,2,2024-06-07T05:59:27Z,18264214218201,14,86.8125,-8.28125,127.59375,visited_systems
6604,Hou Yangk,Hou Yangk 2 A Ring,Musgravite,1,2024-06-07T05:59:27Z,18264214218201,14,86.8125,-8.28125,127.59375,visited_systems
6605,Hou Yangk,Hou Yangk 2 A Ring,Monazite,2,2024-06-07T05:59:27Z,18264214218201,14,86.8125,-8.28125,127.59375,visited_systems
6653,HIP 77779,HIP 77779 ABCDE 4 B Ring,Benitoite,2,2024-06-09T22:53:54Z,1591058893179,26,113.75,-15.34375,161.0625,visited_systems
6654,HIP 77779,HIP 77779 ABCDE 4 B Ring,Musgravite,2,2024-06-09T22:53:54Z,1591058893179,26,113.75,-15.34375,161.0625,visited_systems
6655,HIP 77779,HIP 77779 ABCDE 4 B Ring,Monazite,2,2024-06-09T22:53:54Z,1591058893179,26,113.75,-15.34375,161.0625,visited_systems
6656,HIP 77779,HIP 77779 ABCDE 5 A Ring,Rhodplumsite,2,2024-06-09T22:53:54Z,1591058893179,30,113.75,-15.34375,161.0625,visited_systems
6657,HIP 77779,HIP 77779 ABCDE 5 A Ring,Platinum,1,2024-06-09T22:53:54Z,1591058893179,30,113.75,-15.34375,161.0625,visited_systems
6658,HIP 77779,HIP 77779 ABCDE 5 B Ring,Serendibite,1,2024-06-09T22:53:54Z,1591058893179,31,113.75,-15.34375,161.0625,visited_systems
6659,HIP 77779,HIP 77779 ABCDE 5 B Ring,Alexandrite,3,2024-06-09T22:53:54Z,1591058893179,31,113.75,-15.34375,161.0625,visited_systems
